,forest_clfs accuracy,forest_clfs perct acc > 0.8,cluster_similarity nmi_5_20,cluster_similarity nmi_21_60
spapros_0_bone_marrow_20,0.6917728996135205,0.1845514374091557,0.3066397021839953,0.33946816151129466
spapros_0_bone_marrow_21,0.845707225837631,0.7290542452127816,0.5161815764072014,0.5307509836658179
spapros_0_bone_marrow_22,0.6501021521980335,0.25,0.35039844928664854,0.34315406964005934
spapros_0_bone_marrow_23,0.7677673662859306,0.39877677811348866,0.44009693730443056,0.44940113705758833
spapros_0_bone_marrow_24,0.7677673662859306,0.39877677811348866,0.44009693730443056,0.44940113705758833
spapros_0_bone_marrow_25,0.7677673662859306,0.39877677811348866,0.44009693730443056,0.44940113705758833
spapros_0_bone_marrow_26,0.7877864918553081,0.40446790308270203,0.4447089321452952,0.4284289707250772
spapros_0_bone_marrow_27,0.7877864918553081,0.40446790308270203,0.4447089321452952,0.4284289707250772
spapros_0_bone_marrow_28,0.7420909181044917,0.17991839076422236,0.29705966544537077,0.35571248690362706
spapros_0_bone_marrow_29,0.7171838398049709,0.1621016483516484,0.30237914989793946,0.34802477715504543
spapros_0_bone_marrow_30,0.773466879461579,0.3495150585838895,0.44159277829440213,0.42045551396114095
spapros_0_bone_marrow_31,0.7877864918553081,0.40446790308270203,0.4447089321452952,0.4284289707250772
spapros_0_bone_marrow_32,0.7420909181044917,0.17991839076422236,0.29705966544537077,0.35571248690362706
spapros_0_bone_marrow_33,0.8234591711362902,0.6147783212722239,0.4621751981250313,0.48763702443623946
spapros_0_bone_marrow_34,0.8095850732416762,0.5088607709014832,0.4089321907310767,0.43809359704754874
spapros_0_bone_marrow_35,0.8364862831839451,0.6972976718403543,0.5139983047320116,0.5246399406663909
spapros_0_bone_marrow_36,0.7732127170344241,0.30496676166223996,0.37799832686078316,0.39732292912136635
spapros_0_bone_marrow_37,0.8364862831839451,0.6972976718403543,0.5139983047320116,0.5246399406663909
spapros_0_bone_marrow_38,0.8234591711362902,0.6147783212722239,0.4621751981250313,0.48763702443623946
spapros_0_bone_marrow_39,0.7728259039873915,0.34187866128625743,0.40592453574956777,0.39733718280945546
spapros_0_bone_marrow_40,0.8038357812111413,0.4709301448419728,0.42560818531300537,0.4515372722021199
spapros_0_bone_marrow_41,0.8325742884854039,0.6809775082640931,0.4906695014025054,0.511767848775979
spapros_0_bone_marrow_42,0.7834039032649452,0.36680280368854007,0.40262658308540966,0.4048477285292891
spapros_0_bone_marrow_43,0.8325742884854039,0.6809775082640931,0.4906695014025054,0.511767848775979
spapros_0_bone_marrow_44,0.7886786649445383,0.44452089041538273,0.4283859700739012,0.4520509873949908
spapros_0_bone_marrow_45,0.7954257564791567,0.45309658969071825,0.39872597366826695,0.41595812500744955
spapros_0_bone_marrow_46,0.822504896132585,0.5568104828775559,0.4819290241484818,0.48317604832556327
spapros_0_bone_marrow_47,0.8148356624821318,0.5586066595966686,0.4032617788835308,0.44079957797821034
spapros_0_bone_marrow_48,0.8148356624821318,0.5586066595966686,0.4032617788835308,0.44079957797821034
spapros_0_bone_marrow_49,0.8148356624821318,0.5586066595966686,0.4032617788835308,0.44079957797821034
spapros_0_bone_marrow_50,0.8051594254289757,0.5452164548739811,0.4243012484340597,0.4452847387293716
spapros_0_bone_marrow_51,0.7968294422177129,0.40576860147883986,0.41800692293839536,0.43197292488090816
spapros_0_bone_marrow_52,0.8474591814178281,0.7657369205997251,0.4972821984844452,0.5021393867825451
spapros_0_bone_marrow_53,0.8284674717645952,0.6446204680980308,0.4175428677925356,0.44021001306956775
