,cluster_similarity nmi_5_20,cluster_similarity nmi_21_60,forest_clfs accuracy,forest_clfs perct acc > 0.8,knn_overlap_X_id mean_overlap_AUC batch_mean,knn_overlap_X_id mean_overlap_AUC full,knn_overlap mean_overlap_AUC
spapros_4_HLCA_140,0.5065052723559011,0.5594291402386785,0.8309192431918796,0.7561978809548698,0.0883166688550846,0.0883166688550846,0.0883166688550846
spapros_5_HLCA_140,0.6061609309691316,0.6537164900844533,0.8352388939971779,0.7714074074074073,0.1774370339179343,0.1774370339179343,0.1774370339179343
spapros_6_HLCA_140,0.7006822979772072,0.7207083935015431,0.8423928148133671,0.7650048309178743,0.3536196961830154,0.3536196961830154,0.3536196961830154
spapros_10_HLCA_140,0.7569288826885764,0.7505139923399483,0.8423778688361142,0.7696940418679549,0.4848162718119156,0.4848162718119156,0.4848162718119156
spapros_11_HLCA_140,0.7708354437880073,0.773678280067206,0.8476670330650594,0.7767278582930756,0.5852114984899306,0.5852114984899306,0.5852114984899306
spapros_7_HLCA_140,0.7940941593445806,0.7856409029895228,0.8496887360442896,0.7773462157809983,0.6842927361140961,0.6842927361140961,0.6842927361140961
spapros_1_HLCA_141,0.0956190055634266,0.19272513200549,0.6288134508264336,0.0848950950315594,0.0105216947233379,0.0105216947233379,0.0105216947233379
spapros_0_HLCA_141,0.0472530326096724,0.2058051383569377,0.7631256208546812,0.484482220069021,0.0103587647968426,0.0103587647968426,0.0103587647968426
spapros_2_HLCA_141,0.3693971238651844,0.3671243045854247,0.8050452963169848,0.6595659424684824,0.0184654011123844,0.0184654011123844,0.0184654011123844
spapros_3_HLCA_141,0.4299168837224585,0.4178766493452406,0.8331501459389192,0.7370771830907547,0.0277477622448787,0.0277477622448787,0.0277477622448787
spapros_4_HLCA_141,0.5401664820011286,0.5636502301523727,0.8372243092998468,0.7667123624224986,0.0719255106795659,0.0719255106795659,0.0719255106795659
spapros_5_HLCA_141,0.571496061040995,0.6423848571943962,0.8415840344953067,0.7861578099838968,0.1635846638330118,0.1635846638330118,0.1635846638330118
spapros_6_HLCA_141,0.6515938557930079,0.7070900102206421,0.8457081272561016,0.7708405797101449,0.3299357696285787,0.3299357696285787,0.3299357696285787
spapros_10_HLCA_141,0.6937233586207869,0.7282008329403532,0.8479724402213141,0.779085346215781,0.4353430745367731,0.4353430745367731,0.4353430745367731
spapros_11_HLCA_141,0.7656129939319335,0.7538494409608577,0.8498378482476413,0.7772818035426731,0.5199421923661142,0.5199421923661142,0.5199421923661142
spapros_7_HLCA_141,0.7809621701229079,0.7737955758567381,0.8479779626192522,0.7832334943639291,0.605004193116988,0.605004193116988,0.605004193116988
spapros_1_HLCA_142,0.0204544462526362,0.1089053225516464,0.7947769382366808,0.5698776297927576,0.0153690405016037,0.0153690405016037,0.0153690405016037
spapros_0_HLCA_142,0.3984756606135554,0.4337979405428648,0.8280035217382902,0.7366853035242316,0.0269036706299044,0.0269036706299044,0.0269036706299044
spapros_2_HLCA_142,0.5017682644923671,0.5545321920959765,0.8366030114855213,0.7629923481081842,0.0544232843281803,0.0544232843281803,0.0544232843281803
spapros_3_HLCA_142,0.6317320739036353,0.6446147825600704,0.8386776418108527,0.7586705219977193,0.120296588685213,0.120296588685213,0.120296588685213
spapros_4_HLCA_142,0.7164677249525113,0.7275044458685411,0.8404704981961182,0.7716115989045212,0.3251062348611447,0.3251062348611447,0.3251062348611447
spapros_5_HLCA_142,0.7673264387057142,0.7615248614145479,0.8476825127013815,0.7649409358581046,0.5790394807385261,0.5790394807385261,0.5790394807385261
spapros_6_HLCA_142,0.7859027061904664,0.7884865642818899,0.8517331498047709,0.7743832528180354,0.7967402391011386,0.7967402391011386,0.7967402391011386
spapros_10_HLCA_142,0.7933877247670054,0.797748380798008,0.8562655757920897,0.7726054750402576,0.8814441795192678,0.8814441795192678,0.8814441795192678
spapros_11_HLCA_142,0.784425290392625,0.7984705678841916,0.8579747823611512,0.7703123993558775,0.9222782714345285,0.9222782714345285,0.9222782714345285
spapros_7_HLCA_142,0.7956049307398896,0.7974110065950054,0.8579223602625795,0.7837874396135265,0.9514323713462576,0.9514323713462576,0.9514323713462576
pseudo_9_HLCA_132,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
pseudo_9_HLCA_133,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
pseudo_9_HLCA_134,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
pseudo_9_HLCA_135,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
pseudo_9_HLCA_136,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
pseudo_9_HLCA_137,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
pseudo_9_HLCA_138,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
pseudo_9_HLCA_139,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
pseudo_9_HLCA_140,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
pseudo_9_HLCA_141,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
pseudo_9_HLCA_142,0.7942248807476974,0.7985826776929457,0.8564200388069809,0.7785314009661836,1.0,1.0,1.0
spapros_0_HLCA_61,0.34694839564848684,0.38689585243537233,0.6315271724758748,0.3198108149881757,,,
spapros_0_HLCA_62,0.4018122437559041,0.40626210661966516,0.8082133517472748,0.7329374506277367,,,
spapros_0_HLCA_63,0.3984756606135554,0.4337979405428648,0.8280035217382902,0.7366853035242316,,,
spapros_0_HLCA_64,0.3153576526338581,0.3411577836046414,0.7942065984419532,0.5510613531143268,,,
spapros_0_HLCA_65,0.24720926390459905,0.2634166459287325,0.7572184207853987,0.49052513135065645,,,
spapros_0_HLCA_66,0.10531266883817772,0.27747714204167695,0.7663517866343497,0.3837177325286177,,,
spapros_0_HLCA_67,0.07715614522950265,0.22045130006732894,0.7246880246141553,0.3373463085434259,,,
spapros_0_HLCA_68,0.34965718004042223,0.36051283477385915,0.7801815197012297,0.59909265094248,,,
spapros_0_HLCA_69,0.2766068799827003,0.3137810833088668,0.7995182549654953,0.5738694063444358,,,
spapros_0_HLCA_70,0.11137848424842414,0.2699319385414129,0.7899159914408203,0.604783872851651,,,
spapros_0_HLCA_71,0.15549935381262675,0.24744035517770907,0.7492618642292775,0.30673440038038746,,,
spapros_0_HLCA_72,0.2788218645020569,0.30533075392248155,0.7972709112606897,0.5875290107601917,,,
spapros_0_HLCA_73,0.3712193457788633,0.3657906097678163,0.8079617755648305,0.7110127355444862,,,
spapros_0_HLCA_74,0.19519175052448,0.2989938655801263,0.7984039025864025,0.5409055324741312,,,
spapros_0_HLCA_75,0.3425230536559021,0.3464245355219867,0.7889939906033987,0.5723736187189845,,,
spapros_0_HLCA_76,0.37837520771497124,0.4090540108153388,0.8232076456180218,0.7553544292402241,,,
spapros_0_HLCA_77,0.1732484727907148,0.2718101216564161,0.8196916297747996,0.6961055542039568,,,
spapros_0_HLCA_78,0.3648281811320111,0.3538181846674974,0.7782379237329096,0.6002403631210953,,,
spapros_0_HLCA_79,0.22205193591874553,0.3016399238435537,0.8036191983311727,0.6274124254935387,,,
spapros_0_HLCA_80,0.10918364189726133,0.25682205340906916,0.7279023253734819,0.3020886798314447,,,
spapros_0_HLCA_81,0.23620732942228082,0.30673159617499157,0.7996470589924687,0.5759045881616224,,,
spapros_0_HLCA_82,0.31001549227859465,0.31733590332837186,0.803731160713864,0.6298930467165658,,,
spapros_0_HLCA_83,0.15561104653427046,0.2744903455880817,0.7871840058986437,0.5717129641620649,,,
spapros_0_HLCA_84,0.3185082625023781,0.3374392765603226,0.7910325972261163,0.5229066922742545,,,
spapros_0_HLCA_85,0.1831407743570694,0.2652260571506472,0.7907369863591924,0.5787923538319564,,,
spapros_0_HLCA_86,0.38473112024306977,0.39544751749395696,0.8281324789272555,0.7233181281213527,,,
spapros_0_HLCA_87,0.2924918114171854,0.3072067192866754,0.8091132086789592,0.7100453768269881,,,
spapros_0_HLCA_88,0.2957436350960698,0.30618594622184575,0.7827561269113502,0.5515188858850666,,,
spapros_0_HLCA_89,0.18679441435358146,0.2688334350873348,0.7607634543135383,0.4770609767130311,,,
spapros_0_HLCA_90,0.07556672438033635,0.24528738798722785,0.8024908444648352,0.5690580678921067,,,
spapros_0_HLCA_91,0.3086054256552623,0.3118372310011966,0.7736842117904831,0.5350172317768701,,,
spapros_0_HLCA_92,0.3329399351559895,0.34713665546404454,0.8166644501671656,0.6641942337981722,,,
spapros_0_HLCA_93,0.04985870263384113,0.22265760684646735,0.7655614088392634,0.4286026493664842,,,
spapros_0_HLCA_94,0.31886974355044817,0.34529278332136076,0.798252238053807,0.6700575518584616,,,
spapros_0_HLCA_95,0.36153541970882414,0.3846965319353102,0.8253362304819906,0.7216289851993751,,,
spapros_0_HLCA_96,0.21865299427798515,0.30522090823696324,0.8067893719318232,0.6390370427936737,,,
spapros_0_HLCA_97,0.2707728454748787,0.31607373881731815,0.7975140262318532,0.6128885498732092,,,
spapros_0_HLCA_98,0.12870538843924684,0.3081544289091121,0.8217572973947045,0.6991119935597709,,,
spapros_0_HLCA_99,0.3097917689084816,0.3397093407464021,0.801770727349661,0.6202478567431985,,,
spapros_0_HLCA_100,0.35258284164823556,0.3660567993849894,0.7989035362691338,0.6088770216091078,,,
spapros_0_HLCA_101,0.2486361694754954,0.342825899559659,0.8143350329275175,0.6949079500395621,,,
spapros_0_HLCA_102,0.15913412861599377,0.25305075033168045,0.7757986659454165,0.5014217666125164,,,
spapros_0_HLCA_103,0.14795922070354992,0.28595339321665425,0.7967653108142585,0.5317300363723816,,,
spapros_0_HLCA_104,0.3211141751184692,0.3410957321221829,0.7837417008135554,0.6108659843714389,,,
spapros_0_HLCA_105,0.3084712008482568,0.34275341093079903,0.7831269803975834,0.5831189437936966,,,
spapros_0_HLCA_106,0.18480741152110947,0.31121555987514604,0.7962469422549385,0.5745501026057688,,,
spapros_0_HLCA_107,0.3179237690951565,0.35203417942104903,0.7893903485356722,0.6088659821400773,,,
spapros_0_HLCA_108,0.3149126812668175,0.3329045441077644,0.8048288582369784,0.6612802916731778,,,
spapros_0_HLCA_109,0.3513358690628474,0.36036575176514624,0.7981931917461201,0.6565066632104719,,,
spapros_0_HLCA_110,0.2657640729016705,0.30376032327848784,0.8262245089361652,0.6333707663994691,,,
spapros_0_HLCA_111,0.3355970378016415,0.3680997151745523,0.8032757405978935,0.6613841853479314,,,
spapros_0_HLCA_112,0.1782791760677011,0.30906031104469306,0.8181327448554792,0.629759546001416,,,
spapros_0_HLCA_113,0.18296659154507036,0.2688599060249447,0.7966802850296569,0.5785272475609133,,,
spapros_0_HLCA_114,0.1817656257401408,0.29639766896752284,0.7802476001458025,0.5169203847556022,,,
spapros_0_HLCA_115,0.295840552272436,0.32652868814764835,0.8035376443715021,0.7111720214735444,,,
spapros_0_HLCA_116,0.281264707455383,0.3196935133886725,0.824536057400064,0.6495110403785032,,,
spapros_0_HLCA_117,0.26414739736542453,0.3103544054994109,0.7863453388183771,0.574314691604043,,,
spapros_0_HLCA_118,0.2520699328041688,0.3271640217785464,0.8013854570193891,0.6087620773288582,,,
spapros_0_HLCA_119,0.3059218825549258,0.3327792302253082,0.8242485088357031,0.6854977325009944,,,
spapros_0_HLCA_120,0.21496402166435719,0.31191552000496137,0.7826381466398699,0.5685243958793638,,,
spapros_0_HLCA_121,0.2118645459505653,0.30654341043415795,0.7866809117964026,0.5755316745868154,,,
spapros_0_HLCA_122,0.29105844522705693,0.3260492833679149,0.8149169646315442,0.6621643423974177,,,
spapros_0_HLCA_123,0.18998330641984085,0.28167515857209513,0.8101152834942317,0.6202248729708898,,,
spapros_0_HLCA_124,0.32772700181948017,0.3513278689572336,0.8062289541681573,0.6490033563411495,,,
spapros_0_HLCA_125,0.0949712164568352,0.2809457764246788,0.8077721371508363,0.5924984762909088,,,
spapros_0_HLCA_126,0.3029425452101252,0.3494879679703753,0.7917913136168411,0.6071212538367717,,,
spapros_0_HLCA_127,0.31946698353836667,0.3477925629101026,0.8003916042716029,0.6030596685937651,,,
spapros_0_HLCA_128,0.31918981585599393,0.3402626744392054,0.7987177464421303,0.6818632682021392,,,
spapros_0_HLCA_129,0.2934013498206467,0.31039034654061587,0.815562550492884,0.6905782670728721,,,
spapros_0_HLCA_130,0.12665238370801027,0.27166278091338264,0.8135257414762113,0.6269290185497202,,,
spapros_0_HLCA_131,0.2732274139750219,0.3416585860786213,0.7911929512939981,0.6285826311916618,,,
