,cluster_similarity nmi_5_20,cluster_similarity nmi_21_60,forest_clfs accuracy,forest_clfs perct acc > 0.8,knn_overlap_X_id mean_overlap_AUC batch_mean,knn_overlap_X_id mean_overlap_AUC full,knn_overlap mean_overlap_AUC
spapros_0_HLCA_78,0.6892219776243345,0.6116626446379456,0.8224471417640292,0.565787482686481,,,
spapros_0_HLCA_79,0.6774316427108455,0.5837279542494875,0.8260378411950478,0.6286870823259595,,,
spapros_0_HLCA_80,0.6204044572809675,0.5735265511413464,0.8056514957674442,0.5576981348787601,,,
spapros_0_HLCA_81,0.6718769297309508,0.6098421404030177,0.8143945522172752,0.5604055003692326,,,
spapros_0_HLCA_82,0.6548556571021457,0.5742236645125567,0.8173210836483589,0.5780610049225541,,,
spapros_0_HLCA_83,0.6365817202497396,0.550267640398656,0.8022254935455448,0.5177965842147927,,,
spapros_0_HLCA_84,0.6558725078080934,0.5713481091827977,0.8298785330620371,0.6639754378850294,,,
spapros_0_HLCA_85,0.6507513694185547,0.5740164144499991,0.8075791518026771,0.54104856280185,,,
spapros_0_HLCA_86,0.6789435923534208,0.5941541996910847,0.8161152998608876,0.6100839039322705,,,
spapros_0_HLCA_87,0.6180973426220314,0.5615663966906471,0.7951565628484701,0.5415348278472535,,,
spapros_0_HLCA_88,0.6398093811597017,0.5497010917699902,0.8085853385727767,0.5218383256453619,,,
spapros_0_HLCA_89,0.6403724030189883,0.5469330919156967,0.7886200942401868,0.5324453574923617,,,
spapros_0_HLCA_90,0.5893816487599419,0.5585115436193971,0.7946228418925538,0.5445791157163308,,,
spapros_0_HLCA_91,0.6503589595774852,0.5723266728437977,0.8037506064799025,0.5420186389531574,,,
spapros_0_HLCA_92,0.6762186844474355,0.5973630686867332,0.8228636591229027,0.5912051780828271,,,
spapros_0_HLCA_93,0.6494074554847034,0.5876215487396514,0.8202179203616817,0.5799772121974045,,,
spapros_0_HLCA_94,0.6256149651082923,0.5569077278459845,0.7997399132138653,0.5685553385197114,,,
spapros_0_HLCA_95,0.6606946046302276,0.5748617739263359,0.8278580170678529,0.6172311892957526,,,
spapros_0_HLCA_96,0.6273420717586524,0.5731951677017662,0.8010879315125827,0.5857595251986987,,,
spapros_0_HLCA_97,0.6568288081663237,0.5894304506563236,0.8284488095914175,0.6237515234833839,,,
spapros_0_HLCA_98,0.6301203414514513,0.5724143717920137,0.808863263932604,0.5671251391193679,,,
spapros_0_HLCA_99,0.6856924809329363,0.5899315807480355,0.8075272586154292,0.5647329262898066,,,
spapros_0_HLCA_100,0.6454849680098971,0.568375468639527,0.8117773584460317,0.5851881452834891,,,
spapros_0_HLCA_101,0.6492842250422006,0.5722081133581411,0.814430375202625,0.5714205663909646,,,
spapros_0_HLCA_102,0.6468073848510923,0.5755101567119163,0.8200528232954759,0.5737506758628735,,,
spapros_0_HLCA_103,0.6670499035757496,0.589533730650168,0.8181053702867738,0.6010204099014649,,,
spapros_0_HLCA_104,0.6231766382092618,0.5744037257134289,0.8192516321859094,0.5842720721287038,,,
spapros_0_HLCA_105,0.6579242198391346,0.5674114287132807,0.8190213086371138,0.5791208214943812,,,
spapros_0_HLCA_106,0.6397845563956315,0.5667870357170484,0.8187214790268118,0.6017500311078556,,,
spapros_0_HLCA_107,0.6245985845163478,0.549534923170997,0.8098598189202257,0.5492943724525362,,,
spapros_0_HLCA_108,0.6393916252416371,0.5674017894990747,0.8049093161337679,0.5501276211182383,,,
spapros_0_HLCA_109,0.5863111128560141,0.5484598168911134,0.8064147731164985,0.585677972577372,,,
spapros_0_HLCA_110,0.6126356060753005,0.5633511574743286,0.8081323751019616,0.5661802581684249,,,
spapros_0_HLCA_111,0.6601135717301457,0.5766402617514954,0.8121490544876511,0.5713800199701792,,,
spapros_0_HLCA_112,0.6031348452937291,0.5561336306690892,0.8170700947324551,0.6114512613754426,,,
spapros_0_HLCA_113,0.6464664596126355,0.5834208685900906,0.8163379309779433,0.5796138636169972,,,
spapros_0_HLCA_114,0.6278863363700429,0.5702153266337537,0.8132274505305435,0.5653985601314611,,,
spapros_0_HLCA_115,0.6723094133390768,0.584525620523143,0.8138221285102138,0.6016692442417518,,,
spapros_0_HLCA_116,0.6820048983104345,0.591776616442499,0.8064455323582108,0.614171631878809,,,
spapros_0_HLCA_117,0.6208889538085034,0.5580689012007334,0.8139573064379543,0.5744217384766992,,,
spapros_0_HLCA_118,0.616138709481067,0.567054944196845,0.8256721822465101,0.6100523723548871,,,
spapros_0_HLCA_119,0.6403739428899099,0.5838877494317003,0.8141427969288015,0.5941864898130463,,,
spapros_0_HLCA_120,0.6327502939437893,0.5731961361190037,0.8224872884526087,0.5999466570670707,,,
spapros_0_HLCA_121,0.6222979810342579,0.5634355662967212,0.8166386575798416,0.5769669302768333,,,
spapros_0_HLCA_122,0.6605779632176125,0.5881888500272296,0.807921034515036,0.5552107599026639,,,
spapros_0_HLCA_123,0.6220820170008619,0.5705413803488817,0.8158778189440448,0.5896841113181802,,,
spapros_0_HLCA_124,0.6683628922275037,0.5992818533336334,0.8229755915745209,0.6009783562308667,,,
spapros_0_HLCA_125,0.6246315681419697,0.5798683746447052,0.8104433934245153,0.5364166774161717,,,
spapros_0_HLCA_126,0.6694414035227357,0.5845861550173422,0.8090524310930273,0.5965068937273481,,,
spapros_0_HLCA_127,0.6655604879159083,0.594817454576573,0.8248530267341294,0.5797253948941674,,,
spapros_0_HLCA_128,0.6280232236985687,0.5557851450506797,0.819450449354253,0.5863278492268039,,,
spapros_0_HLCA_129,0.6285565135826001,0.5659525073134195,0.8246402705115607,0.6347065113413015,,,
spapros_0_HLCA_130,0.6387377691759832,0.5820472746161537,0.820302672163859,0.6065734985580371,,,
spapros_0_HLCA_131,0.6578313580245203,0.5854014921886644,0.819041935580728,0.590249558659262,,,
spapros_1_HLCA_132,0.11783672171744694,0.40162741729959084,0.7112161840127903,0.39066151357597667,0.01862972327882663,0.01862972327882663,0.01862972327882663
spapros_0_HLCA_132,0.6738542307028947,0.5898790280677838,0.7935967160030459,0.5098992090043954,0.029080293405688403,0.029080293405688403,0.029080293405688403
spapros_2_HLCA_132,0.7287894672301243,0.6534377076805209,0.837930668690627,0.6894881858023972,0.045151443008257734,0.045151443008257734,0.045151443008257734
spapros_3_HLCA_132,0.789042289775876,0.7118998945168242,0.8525173918184722,0.7238154731322488,0.07646786414439875,0.07646786414439875,0.07646786414439875
spapros_4_HLCA_132,0.8577189078043669,0.788699420191847,0.8764927919922346,0.8199836541412986,0.1817394376662535,0.1817394376662535,0.1817394376662535
spapros_5_HLCA_132,0.896416171170343,0.8228303691582081,0.887589832943523,0.8519254612442914,0.35381726324247104,0.35381726324247104,0.35381726324247104
spapros_6_HLCA_132,0.9295495652988783,0.846900738780989,0.8947332073430027,0.8603317648063877,0.5797653482227808,0.5797653482227808,0.5797653482227808
spapros_10_HLCA_132,0.9333336693203708,0.8539017184218596,0.9014196590705714,0.8858812210868033,0.6950585787079203,0.6950585787079203,0.6950585787079203
spapros_11_HLCA_132,0.9202480543216113,0.8640604619982586,0.9019643718210739,0.8849767105039651,0.8035490110375261,0.8035490110375261,0.8035490110375261
spapros_7_HLCA_132,0.9319800219334438,0.8630377769881077,0.901356927489747,0.8808417794386878,0.865360478232761,0.865360478232761,0.865360478232761
spapros_1_HLCA_133,0.11571380743345121,0.34210476278251123,0.680959807242396,0.2568627891471898,0.01728563840716707,0.01728563840716707,0.01728563840716707
spapros_0_HLCA_133,0.6455656314523986,0.5904999571526448,0.8039591628641175,0.547612307943485,0.03165218047013784,0.03165218047013784,0.03165218047013784
spapros_2_HLCA_133,0.7576768944372416,0.6664861154223249,0.8489160096717737,0.7594921698297893,0.048172397661669156,0.048172397661669156,0.048172397661669156
spapros_3_HLCA_133,0.8085478544393039,0.7455282736988738,0.8691808459672958,0.8006469654829634,0.08939264778787806,0.08939264778787806,0.08939264778787806
spapros_4_HLCA_133,0.8672385982271892,0.8084346078683703,0.892303079798398,0.8472606065709513,0.20705860616328808,0.20705860616328808,0.20705860616328808
spapros_5_HLCA_133,0.8941686065116008,0.8433513909657456,0.8984313673953251,0.8787420956937195,0.38788358518402904,0.38788358518402904,0.38788358518402904
spapros_6_HLCA_133,0.9089756239742321,0.8591481559023352,0.8977800318209399,0.8750722426359199,0.6425013613437893,0.6425013613437893,0.6425013613437893
spapros_10_HLCA_133,0.9163846201584104,0.8657967600471814,0.8998230233170139,0.878592405177298,0.7757907473584869,0.7757907473584869,0.7757907473584869
spapros_11_HLCA_133,0.9217892379806129,0.8634294507423663,0.9006282961394724,0.873960836825847,0.8679114928643549,0.8679114928643549,0.8679114928643549
spapros_7_HLCA_133,0.9172490769366464,0.8701849907526892,0.9027680533715587,0.8921420574821913,0.9237521047206548,0.9237521047206548,0.9237521047206548
spapros_1_HLCA_134,0.1615404647014937,0.2817692164362688,0.5310166402456586,0.1568052060619518,0.016294274219074315,0.016294274219074315,0.016294274219074315
spapros_0_HLCA_134,0.13523704916746546,0.3588698400075382,0.6610460310806019,0.2789500649791675,0.0200830077079456,0.0200830077079456,0.0200830077079456
spapros_2_HLCA_134,0.5632936071500367,0.4929538892543183,0.7319357596604061,0.3778643998699275,0.026251220403521628,0.026251220403521628,0.026251220403521628
spapros_3_HLCA_134,0.6731732304940897,0.5885320606710238,0.7977295531851497,0.5182558561371969,0.040531930597601865,0.040531930597601865,0.040531930597601865
spapros_4_HLCA_134,0.7666994446701424,0.6982477101408779,0.845899706665817,0.6966031147378292,0.08637352757248343,0.08637352757248343,0.08637352757248343
spapros_5_HLCA_134,0.8501094506698059,0.77040805019377,0.8640010191070838,0.7557405416660405,0.17652565350841354,0.17652565350841354,0.17652565350841354
spapros_6_HLCA_134,0.8952357462520493,0.8027287643980708,0.8734129959383208,0.7876573071834653,0.3417088480291343,0.3417088480291343,0.3417088480291343
spapros_10_HLCA_134,0.8963972973927679,0.8209966609045166,0.8769627150911501,0.7739787257189625,0.45652790252656256,0.45652790252656256,0.45652790252656256
spapros_11_HLCA_134,0.9012474602041955,0.8280424022091367,0.8786395084733477,0.7831192206928452,0.5242176547182227,0.5242176547182227,0.5242176547182227
spapros_7_HLCA_134,0.9227315072829578,0.8413028361921139,0.882785887897363,0.8123327650649161,0.6051540969917244,0.6051540969917244,0.6051540969917244
spapros_1_HLCA_135,0.19865218086357886,0.4534051700059291,0.6977928633658705,0.4340888313996871,0.020738145174186377,0.020738145174186377,0.020738145174186377
spapros_0_HLCA_135,0.665119139692548,0.5976685264197933,0.8241192983378846,0.6177189209774473,0.028792189213878352,0.028792189213878352,0.028792189213878352
spapros_2_HLCA_135,0.742041905372298,0.6911997963845076,0.8572985067396395,0.7702175462730471,0.05297107987401013,0.05297107987401013,0.05297107987401013
spapros_3_HLCA_135,0.8137070554916631,0.7627313574571856,0.8774332873256676,0.8288222870332875,0.0976232852209268,0.0976232852209268,0.0976232852209268
spapros_4_HLCA_135,0.8651877641548715,0.8150314245554349,0.8953392552479387,0.8681280788177339,0.22032468595973986,0.22032468595973986,0.22032468595973986
spapros_5_HLCA_135,0.8840844083422692,0.8437856786923656,0.9006474705577394,0.8735967379142797,0.37199579219646584,0.37199579219646584,0.37199579219646584
spapros_6_HLCA_135,0.9267052766742836,0.8609532345116051,0.9046978419063575,0.905773470537223,0.6326389455280961,0.6326389455280961,0.6326389455280961
spapros_10_HLCA_135,0.9191330683177618,0.8605527844688764,0.9036329321135428,0.9022190964264936,0.7661075638367723,0.7661075638367723,0.7661075638367723
spapros_11_HLCA_135,0.9220740415178036,0.8613949493612116,0.9034997507793483,0.8831974837344384,0.8699519668671944,0.8699519668671944,0.8699519668671944
spapros_7_HLCA_135,0.9289544764644129,0.8675804029896448,0.9010623476669066,0.8767595100844991,0.9140259499281587,0.9140259499281587,0.9140259499281587
spapros_1_HLCA_136,0.06346917220155576,0.41387683660851804,0.7047546757720002,0.3354842710253921,0.01885023016027333,0.01885023016027333,0.01885023016027333
spapros_0_HLCA_136,0.6752205531035648,0.5809317544452859,0.7952211229168441,0.5636617762748324,0.027359722977994886,0.027359722977994886,0.027359722977994886
spapros_2_HLCA_136,0.7242786975781194,0.6483224321137209,0.8385891790173662,0.6865868827785401,0.04325768230473957,0.04325768230473957,0.04325768230473957
spapros_3_HLCA_136,0.8066861753450864,0.7143270477717838,0.8621027150116983,0.7871689578434676,0.07552969792102608,0.07552969792102608,0.07552969792102608
spapros_4_HLCA_136,0.8598754797573275,0.7924879662505996,0.8761669191027179,0.8221848597307932,0.18182507388327396,0.18182507388327396,0.18182507388327396
spapros_5_HLCA_136,0.8991509477764187,0.8306839127935376,0.8920451491309889,0.8631653267797582,0.34423411203181975,0.34423411203181975,0.34423411203181975
spapros_6_HLCA_136,0.9129315669889269,0.8482145661069523,0.8956193646349307,0.8699771293738375,0.5686651767332896,0.5686651767332896,0.5686651767332896
spapros_10_HLCA_136,0.9193630253436564,0.8586021441283183,0.8971199192727443,0.8669713423471481,0.6764785179421788,0.6764785179421788,0.6764785179421788
spapros_11_HLCA_136,0.9169798378858549,0.8602934147807225,0.8970237848778193,0.8696731722290268,0.7522519971486074,0.7522519971486074,0.7522519971486074
spapros_7_HLCA_136,0.9235023539244707,0.8625169030470357,0.8996811718036436,0.8597235392616831,0.8040482225408349,0.8040482225408349,0.8040482225408349
spapros_1_HLCA_137,0.15630816194539202,0.35963513176124134,0.6796029796164968,0.2787943831840009,0.019068041414003513,0.019068041414003513,0.019068041414003513
spapros_0_HLCA_137,0.6098386348102358,0.5423349721265751,0.8079842009423338,0.5496789308464662,0.02809804924183906,0.02809804924183906,0.02809804924183906
spapros_2_HLCA_137,0.705039673559188,0.6133553276949897,0.8327322092583274,0.6273880628635535,0.0441627375566394,0.0441627375566394,0.0441627375566394
spapros_3_HLCA_137,0.7895262878113339,0.7015483932226754,0.8595769743115669,0.7614246424112333,0.08511218482553187,0.08511218482553187,0.08511218482553187
spapros_4_HLCA_137,0.8535975390380408,0.7885166064067778,0.8901954184759998,0.8690434650193599,0.1938956582767835,0.1938956582767835,0.1938956582767835
spapros_5_HLCA_137,0.892697021496009,0.8160197149657918,0.8921463531607938,0.8735482913917108,0.35402042994711064,0.35402042994711064,0.35402042994711064
spapros_6_HLCA_137,0.912881870437867,0.8389444965111714,0.8982725971770805,0.8813936347011008,0.5806894440894611,0.5806894440894611,0.5806894440894611
spapros_10_HLCA_137,0.9314746264755666,0.8548715393295883,0.8990872388600706,0.8750763882887294,0.6942476763062189,0.6942476763062189,0.6942476763062189
spapros_11_HLCA_137,0.9264481002356912,0.8529139457728181,0.9006967879011072,0.8814976733682535,0.7547997707900012,0.7547997707900012,0.7547997707900012
spapros_7_HLCA_137,0.9343344240573425,0.8635727460693104,0.9035806067664175,0.9003303774034108,0.817191488506317,0.817191488506317,0.817191488506317
spapros_1_HLCA_138,0.13397936368697227,0.4101310096060378,0.7208380886523644,0.33520438181694984,0.02143000339175462,0.02143000339175462,0.02143000339175462
spapros_0_HLCA_138,0.6605255626574759,0.5757250060589677,0.8031087764797025,0.5295548041609547,0.023416392013503297,0.023416392013503297,0.023416392013503297
spapros_2_HLCA_138,0.7231760065173027,0.6450034551674623,0.8327650540019578,0.6630674480043866,0.035284434102812706,0.035284434102812706,0.035284434102812706
spapros_3_HLCA_138,0.7895577877670421,0.716126327436877,0.849591902250069,0.7213667176253377,0.0548354870427276,0.0548354870427276,0.0548354870427276
spapros_4_HLCA_138,0.8654329318242604,0.7906332635369979,0.8773128251471957,0.8184923261500607,0.1347060406967762,0.1347060406967762,0.1347060406967762
spapros_5_HLCA_138,0.9037426512318912,0.8235347925090274,0.8906100306582659,0.8771252861311689,0.26353965925625267,0.26353965925625267,0.26353965925625267
spapros_6_HLCA_138,0.9193578691286072,0.8449838856628092,0.8940607134243461,0.8728152889821329,0.47119466098443935,0.47119466098443935,0.47119466098443935
spapros_10_HLCA_138,0.9151122919085306,0.8512712510949711,0.8970006291203201,0.8619175829652079,0.6131395140270844,0.6131395140270844,0.6131395140270844
spapros_11_HLCA_138,0.9345590276229174,0.8593534446157147,0.8960513469631605,0.8654385426201558,0.7149980609068242,0.7149980609068242,0.7149980609068242
spapros_7_HLCA_138,0.9218873940130303,0.8663009602521186,0.9007669657759317,0.8738792141282911,0.803615970185177,0.803615970185177,0.803615970185177
spapros_1_HLCA_139,0.1376085476077487,0.4486125643374782,0.7306994569598515,0.3843343668170678,0.022898393894132514,0.022898393894132514,0.022898393894132514
spapros_0_HLCA_139,0.6592034381413493,0.6103966012172563,0.8037277964767571,0.5603481957136263,0.03314501365750754,0.03314501365750754,0.03314501365750754
spapros_2_HLCA_139,0.7577177999349906,0.6670124890856088,0.8289172448147846,0.7089396281229163,0.05220196880925248,0.05220196880925248,0.05220196880925248
spapros_3_HLCA_139,0.8131163512944153,0.7343051570198529,0.8538524548289022,0.7951173727156743,0.09015116430012503,0.09015116430012503,0.09015116430012503
spapros_4_HLCA_139,0.8483036379540125,0.7968055859551171,0.8819720422658648,0.8352864324902624,0.20760945913439763,0.20760945913439763,0.20760945913439763
spapros_5_HLCA_139,0.8996245492682656,0.8274798970036776,0.8943203993985924,0.8473045674034471,0.3957429090130509,0.3957429090130509,0.3957429090130509
spapros_6_HLCA_139,0.916129578554574,0.8518353334195712,0.8994425631269075,0.8861955286093217,0.627755183150666,0.627755183150666,0.627755183150666
spapros_10_HLCA_139,0.9171981763280415,0.8578773340371797,0.9037862876092027,0.8946802433484954,0.7473426676071273,0.7473426676071273,0.7473426676071273
spapros_11_HLCA_139,0.9204834767017335,0.8620910446463323,0.9043891403176663,0.8981627705146074,0.8244989126573554,0.8244989126573554,0.8244989126573554
spapros_7_HLCA_139,0.9285595835916728,0.8697331606461661,0.9028150500190918,0.8798632133246315,0.9375306792580902,0.9375306792580902,0.9375306792580902
spapros_1_HLCA_140,0.17705244543486381,0.47863435498252044,0.725161807045464,0.36432146800508103,0.017979164620408904,0.017979164620408904,0.017979164620408904
spapros_0_HLCA_140,0.701981979638182,0.6240849450979281,0.8252343133497649,0.5961460049503072,0.03217142384170843,0.03217142384170843,0.03217142384170843
spapros_2_HLCA_140,0.7207853431803908,0.6728795644901532,0.8543881192016587,0.7593201784738304,0.05603344058232106,0.05603344058232106,0.05603344058232106
spapros_3_HLCA_140,0.8277316566726488,0.7445802026273551,0.8757918445427981,0.8176769781996678,0.10474176086031729,0.10474176086031729,0.10474176086031729
spapros_4_HLCA_140,0.8634882818068549,0.810632341102615,0.8904490374551586,0.865644731987266,0.25073344211635745,0.25073344211635745,0.25073344211635745
spapros_5_HLCA_140,0.8963279672660451,0.8379181624174358,0.8990740519561515,0.8771177663408092,0.445158255306549,0.445158255306549,0.445158255306549
spapros_6_HLCA_140,0.9282505616518161,0.8617066351262984,0.9007617850130792,0.8813128772519221,0.6933853821212661,0.6933853821212661,0.6933853821212661
spapros_10_HLCA_140,0.9223641482707682,0.862971510082521,0.9019667689353968,0.8851226692706134,0.7997056613040083,0.7997056613040083,0.7997056613040083
spapros_11_HLCA_140,0.936600320147919,0.8643261020192657,0.9045672861003358,0.8958742145362085,0.8868090677120166,0.8868090677120166,0.8868090677120166
spapros_7_HLCA_140,0.9373881396494704,0.8656223883085215,0.9031879935411685,0.8789771429498571,0.9374791946799557,0.9374791946799557,0.9374791946799557
spapros_1_HLCA_141,0.11236592405323899,0.41616356290293177,0.747551049358422,0.4117436387953517,0.02079564619950094,0.02079564619950094,0.02079564619950094
spapros_0_HLCA_141,0.7140138291023335,0.6369706287834547,0.8390957971798929,0.6583054765973906,0.035392523821520236,0.035392523821520236,0.035392523821520236
spapros_2_HLCA_141,0.7739511164949281,0.7094439737824818,0.8647075677460085,0.7677952960907958,0.06207741631828803,0.06207741631828803,0.06207741631828803
spapros_3_HLCA_141,0.8076972385025061,0.7602529168677271,0.8713564309862981,0.8098519117265779,0.1252093807573768,0.1252093807573768,0.1252093807573768
spapros_4_HLCA_141,0.8659249943166886,0.8188297828911055,0.8909040912740325,0.8402991604243982,0.2983368410974935,0.2983368410974935,0.2983368410974935
spapros_5_HLCA_141,0.9065244753922739,0.8445974253325522,0.8965254641389,0.8718199349609325,0.5012900432864583,0.5012900432864583,0.5012900432864583
spapros_6_HLCA_141,0.9101187448902723,0.8560256519581338,0.9012732751524225,0.8814312535202452,0.7426099638057213,0.7426099638057213,0.7426099638057213
spapros_10_HLCA_141,0.9251401000535021,0.8675615968504378,0.9029480446884051,0.8844423716180396,0.84219752186945,0.84219752186945,0.84219752186945
spapros_11_HLCA_141,0.930066245162052,0.8723933246854594,0.9021712349656161,0.8736453301307172,0.922294447602479,0.922294447602479,0.922294447602479
spapros_7_HLCA_141,0.9297187554396145,0.870941988954056,0.9032987640265461,0.8824829645788403,0.9585451011301946,0.9585451011301946,0.9585451011301946
spapros_1_HLCA_142,0.13622637252690906,0.42168303488855763,0.6661865864082304,0.302734011587924,0.018862654023148573,0.018862654023148573,0.018862654023148573
spapros_0_HLCA_142,0.6319679791438284,0.5707625283999868,0.7539019180004789,0.4429196064033791,0.022804771306290668,0.022804771306290668,0.022804771306290668
spapros_2_HLCA_142,0.6927223033925312,0.6115154077807772,0.7948420762184205,0.5255860055365337,0.030737041647153168,0.030737041647153168,0.030737041647153168
spapros_3_HLCA_142,0.7202007272476483,0.6643014998200187,0.8323765003449392,0.6291426433200206,0.045098685081471884,0.045098685081471884,0.045098685081471884
spapros_4_HLCA_142,0.8313871929610674,0.7480367042371096,0.8487965613642419,0.7120423960103125,0.10989449759123542,0.10989449759123542,0.10989449759123542
spapros_5_HLCA_142,0.8696681944382925,0.8056837605207423,0.8784263748382639,0.8208185206522917,0.23742490782310452,0.23742490782310452,0.23742490782310452
spapros_6_HLCA_142,0.8985150297532072,0.8369981987325115,0.8933545868046551,0.8619481310544397,0.4575929104874203,0.4575929104874203,0.4575929104874203
spapros_10_HLCA_142,0.9035028897591452,0.846546798396328,0.8937109182298696,0.866668285855344,0.6107565793694779,0.6107565793694779,0.6107565793694779
spapros_11_HLCA_142,0.9052099243841321,0.8550967845284727,0.8934481900077997,0.8635543926146296,0.6964320147077672,0.6964320147077672,0.6964320147077672
spapros_7_HLCA_142,0.9225229431670885,0.8609854142354891,0.8954215397495908,0.86753155845089,0.7677917510307768,0.7677917510307768,0.7677917510307768
pseudo_9_HLCA_132,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
pseudo_9_HLCA_133,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
pseudo_9_HLCA_134,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
pseudo_9_HLCA_135,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
pseudo_9_HLCA_136,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
pseudo_9_HLCA_137,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
pseudo_9_HLCA_138,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
pseudo_9_HLCA_139,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
pseudo_9_HLCA_140,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
pseudo_9_HLCA_141,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
pseudo_9_HLCA_142,0.93672662315663,0.8709192194469548,0.9038229397142369,0.8805841926788167,1.0,1.0,1.0
