,cluster_similarity nmi_5_20,cluster_similarity nmi_21_60,forest_clfs accuracy,forest_clfs perct acc > 0.8,knn_overlap_X_id mean_overlap_AUC batch_mean,knn_overlap_X_id mean_overlap_AUC full,knn_overlap mean_overlap_AUC
spapros_0_HLCA_83,0.0947776118030442,0.222265633165333,0.7811085455970004,0.508,,,
spapros_0_HLCA_84,0.1392462139537457,0.2072380812445643,0.7914852577059499,0.6,,,
spapros_0_HLCA_85,0.3024427858886014,0.3293649795190244,0.7812721293835763,0.6,,,
spapros_0_HLCA_86,0.1721363319966521,0.2361745840616477,0.7929821903883075,0.6,,,
spapros_0_HLCA_87,0.2942986151066913,0.3162032169818244,0.7907069321202956,0.6,,,
spapros_0_HLCA_88,0.1751399784627876,0.2294230914785434,0.7807937744289133,0.5761666666666667,,,
spapros_0_HLCA_89,0.3000610804574262,0.337806214208196,0.7642057303787457,0.5946666666666666,,,
spapros_0_HLCA_90,0.2179577991879531,0.2874601692862196,0.7571080874429246,0.4800392156862744,,,
spapros_0_HLCA_91,0.1803556581532896,0.2641809791015301,0.7686410214386831,0.524689393939394,,,
spapros_0_HLCA_92,0.1789492580752486,0.2516437663145979,0.7792210993527001,0.5598333333333333,,,
spapros_0_HLCA_93,0.1933872221145239,0.239797627159344,0.7594832407031593,0.4815576947347548,,,
spapros_0_HLCA_94,0.1771233458106096,0.263379844362941,0.7866758574104422,0.5998333333333332,,,
spapros_0_HLCA_95,0.1756471719921011,0.2456507934552055,0.7918867955290579,0.5948333333333332,,,
spapros_0_HLCA_96,0.1635668590839415,0.2240185167472997,0.7641156925030319,0.5253809523809523,,,
spapros_0_HLCA_97,0.1722299746927684,0.2491125252183213,0.7625363684676868,0.562880952380952,,,
spapros_0_HLCA_98,0.0866944076584728,0.2259295381134772,0.7744230964867198,0.5654999999999999,,,
spapros_0_HLCA_99,0.1178843881912174,0.2029762935749274,0.7723270668738433,0.5501666666666667,,,
spapros_0_HLCA_100,0.1437529264091326,0.221660092925391,0.7821641757005784,0.5103333333333333,,,
spapros_0_HLCA_101,0.1575201757975669,0.2119397559431202,0.789903684406444,0.6,,,
spapros_0_HLCA_102,0.1390706549027593,0.226267199236398,0.7697270202260743,0.5339956648086349,,,
spapros_0_HLCA_103,0.1383208331376563,0.2275741459205897,0.7643188517422248,0.5899999999999997,,,
spapros_0_HLCA_104,0.1737426871662387,0.2433121598199822,0.7843927403530915,0.6,,,
spapros_0_HLCA_105,0.1657846925903074,0.2194880180387511,0.7886411866080542,0.5683333333333334,,,
spapros_0_HLCA_106,0.1413625129183894,0.2171313138581222,0.7591771248534052,0.5983333333333332,,,
spapros_0_HLCA_107,0.1676136427809522,0.2462762514943765,0.7895576332744312,0.5973333333333333,,,
spapros_0_HLCA_108,0.1435371595902163,0.2431161857043679,0.7915979744735088,0.5973333333333333,,,
spapros_0_HLCA_109,0.155956738266781,0.2093913123510888,0.7905911141984105,0.6,,,
spapros_0_HLCA_110,0.1891263958831965,0.2718388635490099,0.7820222913657292,0.5976666666666666,,,
spapros_0_HLCA_111,0.1469457622282339,0.2227841569433835,0.7943161563935933,0.5923333333333333,,,
spapros_0_HLCA_112,0.1762961845155811,0.2657009665341805,0.7881723772022776,0.6,,,
spapros_0_HLCA_113,0.1603411582075575,0.2377120483549513,0.7764175202145684,0.5561428571428569,,,
spapros_0_HLCA_114,0.1639417272144895,0.2428188053102056,0.7818053428687435,0.5901666666666665,,,
spapros_0_HLCA_115,0.1655970796591445,0.2317932601255131,0.7877148992610311,0.6,,,
spapros_0_HLCA_116,0.1461201425953183,0.2232932990265924,0.7694999365012694,0.5,,,
spapros_0_HLCA_117,0.1702244233178592,0.2460946815978896,0.7768185799128053,0.542,,,
spapros_0_HLCA_118,0.1539209331551062,0.2183127342086114,0.7770858322576324,0.6,,,
spapros_0_HLCA_119,0.1669398096987686,0.2360637676204876,0.7769601100741845,0.5,,,
spapros_0_HLCA_120,0.1658652874414928,0.2384973245298285,0.7768629026414753,0.5763333333333333,,,
spapros_0_HLCA_121,0.1070707599841713,0.190373052551696,0.7819476873456923,0.5979999999999999,,,
spapros_0_HLCA_122,0.1442752102846485,0.2164522824392382,0.7719405039774662,0.6,,,
spapros_0_HLCA_123,0.1869951426720281,0.2529309819094928,0.7851491716773503,0.5631666666666666,,,
spapros_0_HLCA_124,0.1803217842379415,0.2515388380912958,0.7899376194259392,0.6,,,
spapros_0_HLCA_125,0.1627468625133321,0.2301693595931247,0.7740484821978063,0.5656666666666667,,,
spapros_0_HLCA_126,0.1753506843224049,0.2448064909874255,0.7888325771619731,0.5998333333333332,,,
spapros_0_HLCA_127,0.1766263477393476,0.2618250456130609,0.7912020513153007,0.6,,,
spapros_0_HLCA_128,0.1655314913433015,0.2333225554658818,0.797455591386602,0.6,,,
spapros_0_HLCA_129,0.1496187867813909,0.2106254798151538,0.7762867586532106,0.5919047619047618,,,
spapros_0_HLCA_130,0.1312369291331448,0.2205585071003255,0.7779574394230059,0.6,,,
spapros_0_HLCA_131,0.1545095800813704,0.2226218576770441,0.7848118230379372,0.6,,,
spapros_1_HLCA_132,0.049744716718078424,0.12955404064836365,0.7029817582468535,0.37339643454019555,0.014062391143504271,0.014062391143504271,0.014062391143504271
spapros_0_HLCA_132,0.15519093790247068,0.20852549191759945,0.7449571006574287,0.4980980392156863,0.010728441793969128,0.010728441793969128,0.010728441793969128
spapros_2_HLCA_132,0.2827740428727432,0.36437291283304213,0.7872711045887406,0.603383887016531,0.02486814134695277,0.02486814134695277,0.02486814134695277
spapros_3_HLCA_132,0.4026172343017601,0.514061740157759,0.8088440990891611,0.646577052701752,0.047179362594404736,0.047179362594404736,0.047179362594404736
spapros_4_HLCA_132,0.5549207287120665,0.6679464513275452,0.8237006110194771,0.6795142155228824,0.13216991224471922,0.13216991224471922,0.13216991224471922
spapros_5_HLCA_132,0.6444991634189257,0.7555182434712725,0.8338891191706075,0.6902407318247474,0.2889243191876065,0.2889243191876065,0.2889243191876065
spapros_6_HLCA_132,0.7343064041845431,0.7863657051168543,0.8435398312806892,0.6939181264891425,0.49023163899137834,0.49023163899137834,0.49023163899137834
spapros_10_HLCA_132,0.7615582231826284,0.8075233933292871,0.8446439038220598,0.693522091774379,0.6299831433718069,0.6299831433718069,0.6299831433718069
spapros_11_HLCA_132,0.7847711453443873,0.8223927005096264,0.8493157188718212,0.7,0.743477123789003,0.743477123789003,0.743477123789003
spapros_7_HLCA_132,0.7640314637043226,0.8278336483313666,0.844143787956809,0.7,0.8204982358597087,0.8204982358597087,0.8204982358597087
spapros_1_HLCA_133,0.04322477499472564,0.12521519412041462,0.6273201041208695,0.24375141425775002,0.008676696170702857,0.008676696170702857,0.008676696170702857
spapros_0_HLCA_133,0.20820676821973993,0.2831652745323965,0.7135196188748837,0.33823389355742306,0.014525445188640093,0.014525445188640093,0.014525445188640093
spapros_2_HLCA_133,0.2559639443996631,0.3368451195775787,0.7805337985545651,0.5759087873288651,0.024523384144428725,0.024523384144428725,0.024523384144428725
spapros_3_HLCA_133,0.36440177327767614,0.5001076333829005,0.8089737718576059,0.6456278162537197,0.0492789570075441,0.0492789570075441,0.0492789570075441
spapros_4_HLCA_133,0.5530077464124215,0.6586079614349389,0.8194536354103816,0.6705607199733347,0.12315513749788444,0.12315513749788444,0.12315513749788444
spapros_5_HLCA_133,0.6522949316776689,0.745941962171274,0.8266742298297712,0.6915283384566007,0.25673946434872863,0.25673946434872863,0.25673946434872863
spapros_6_HLCA_133,0.7155169547793512,0.7834783462912688,0.8359810358242669,0.7,0.47195574232789117,0.47195574232789117,0.47195574232789117
spapros_10_HLCA_133,0.7509302536033224,0.8028496972000454,0.843359409935419,0.6966051874621929,0.6199111400163255,0.6199111400163255,0.6199111400163255
spapros_11_HLCA_133,0.7674866389850036,0.8105020875655375,0.8407156427140977,0.6996828512524231,0.7413564531451654,0.7413564531451654,0.7413564531451654
spapros_7_HLCA_133,0.771078912110742,0.8200519029649191,0.8417750934179263,0.6970940582447567,0.8426688535331761,0.8426688535331761,0.8426688535331761
spapros_1_HLCA_134,0.28457097167442674,0.35440184931328,0.8215367333992611,0.6177181026172018,0.018853657586296483,0.018853657586296483,0.018853657586296483
spapros_0_HLCA_134,0.4272568716161541,0.5337336880127225,0.8406744115687446,0.6506549182241294,0.03984160669551283,0.03984160669551283,0.03984160669551283
spapros_2_HLCA_134,0.5765354751891805,0.6650878625907912,0.8464627708415009,0.6719065499132909,0.0781296243331911,0.0781296243331911,0.0781296243331911
spapros_3_HLCA_134,0.6316012075189796,0.7381462922396576,0.8473222834902707,0.6733490117649967,0.14889871898924645,0.14889871898924645,0.14889871898924645
spapros_4_HLCA_134,0.6565490174753432,0.7764865689192046,0.8530107738188848,0.6907426885424002,0.2988444288139882,0.2988444288139882,0.2988444288139882
spapros_5_HLCA_134,0.7250132420018753,0.792265766035752,0.8541055029369227,0.6912347690826269,0.45884730458257583,0.45884730458257583,0.45884730458257583
spapros_6_HLCA_134,0.7600405201663594,0.8114560305851416,0.8490385754971657,0.6919298050689484,0.6710018445244496,0.6710018445244496,0.6710018445244496
spapros_10_HLCA_134,0.7622204813949832,0.8222059191418982,0.8442876705137099,0.6950091971902277,0.8154726586143212,0.8154726586143212,0.8154726586143212
spapros_11_HLCA_134,0.7661503766333166,0.825026172670543,0.8448534638872228,0.6944134167870329,0.9057249116166339,0.9057249116166339,0.9057249116166339
spapros_7_HLCA_134,0.7740926947167168,0.825218898179455,0.8497073885244498,0.6958044763774183,0.9658619827048801,0.9658619827048801,0.9658619827048801
spapros_1_HLCA_135,0.022131720020010626,0.13732128782914862,0.5920395929391576,0.1,0.009549858873335322,0.009549858873335322,0.009549858873335322
spapros_0_HLCA_135,0.15158740657757566,0.22787024528130173,0.7310704375152994,0.3839212140631023,0.011854016845432093,0.011854016845432093,0.011854016845432093
spapros_2_HLCA_135,0.22419876092486227,0.31461625481194,0.7848699259411418,0.5310714285714286,0.021462983970532763,0.021462983970532763,0.021462983970532763
spapros_3_HLCA_135,0.4917764952378091,0.5478782719047988,0.8187967403977814,0.6412511079836555,0.0477991590550589,0.0477991590550589,0.0477991590550589
spapros_4_HLCA_135,0.5818476244470419,0.6707590779311114,0.8287797603339644,0.678223892942237,0.117312909618246,0.117312909618246,0.117312909618246
spapros_5_HLCA_135,0.651987231456064,0.7508334962599987,0.8391902296866739,0.6896444576126814,0.2532524173204504,0.2532524173204504,0.2532524173204504
spapros_6_HLCA_135,0.701105927947941,0.7860878388947558,0.8375149084258695,0.7,0.4659758757641463,0.4659758757641463,0.4659758757641463
spapros_10_HLCA_135,0.7436595340275656,0.7993486750122027,0.8483390928142567,0.6919248669802356,0.6066245383457904,0.6066245383457904,0.6066245383457904
spapros_11_HLCA_135,0.7656057587091749,0.8199968597130921,0.8460679441284805,0.7,0.7334946140156433,0.7334946140156433,0.7334946140156433
spapros_7_HLCA_135,0.7806567706363563,0.8261192532509115,0.8437919537749574,0.7,0.8262970076464603,0.8262970076464603,0.8262970076464603
spapros_1_HLCA_136,0.029548881814752917,0.12862016734565482,0.6910837809644704,0.3988265178003737,0.011478563264151984,0.011478563264151984,0.011478563264151984
spapros_0_HLCA_136,0.18250161358059008,0.2618074526889015,0.7885882898150969,0.6196944557608987,0.017107640455047566,0.017107640455047566,0.017107640455047566
spapros_2_HLCA_136,0.32819021087081274,0.45118435590711414,0.8122277475020642,0.6701654259718782,0.034445994297786324,0.034445994297786324,0.034445994297786324
spapros_3_HLCA_136,0.38702150032256133,0.5539332259184259,0.8235299098280684,0.6864697603792456,0.058238410140328864,0.058238410140328864,0.058238410140328864
spapros_4_HLCA_136,0.5737566765557786,0.7019397886365853,0.8340408345770861,0.6877546510623066,0.16231042042395064,0.16231042042395064,0.16231042042395064
spapros_5_HLCA_136,0.6897725455409135,0.7655012810276891,0.8437164560006483,0.6955138698566723,0.33767610950196514,0.33767610950196514,0.33767610950196514
spapros_6_HLCA_136,0.7271558989277973,0.7905263005166887,0.8532173541843168,0.6981846351369707,0.5615035139740153,0.5615035139740153,0.5615035139740153
spapros_10_HLCA_136,0.7541325478954573,0.80264080829002,0.8502897398589712,0.6978876091008978,0.7083953948473198,0.7083953948473198,0.7083953948473198
spapros_11_HLCA_136,0.7640121050130954,0.816943534116572,0.844935604443549,0.6976969988765852,0.8319032993914844,0.8319032993914844,0.8319032993914844
spapros_7_HLCA_136,0.7832720904710186,0.8253311803731542,0.8436685872957762,0.6982866066688891,0.9179245522552093,0.9179245522552093,0.9179245522552093
spapros_1_HLCA_137,0.07151795986158603,0.17871948231146972,0.6465090960882411,0.22342908688369803,0.012917336284065896,0.012917336284065896,0.012917336284065896
spapros_0_HLCA_137,0.3141269019497107,0.3198984964149161,0.7711410470576684,0.5266666666666667,0.015464624860609281,0.015464624860609281,0.015464624860609281
spapros_2_HLCA_137,0.4405864220284766,0.42687032894494636,0.8009596918979028,0.579,0.026903212486130534,0.026903212486130534,0.026903212486130534
spapros_3_HLCA_137,0.4938834790394143,0.525090850258376,0.8189607678547481,0.6255643618137607,0.046489896311061714,0.046489896311061714,0.046489896311061714
spapros_4_HLCA_137,0.6037952613708842,0.6930397168394207,0.8325704850720348,0.6765311161315017,0.13946046342268426,0.13946046342268426,0.13946046342268426
spapros_5_HLCA_137,0.6640003027804704,0.7537408010271001,0.8362149639108869,0.6848399318543762,0.27912403038425865,0.27912403038425865,0.27912403038425865
spapros_6_HLCA_137,0.7469967222486074,0.7837629583954348,0.836514216020922,0.6926206436798641,0.5029480943227642,0.5029480943227642,0.5029480943227642
spapros_10_HLCA_137,0.7678998091115004,0.7985738060597003,0.8466970427552706,0.691135019690629,0.6477998466520606,0.6477998466520606,0.6477998466520606
spapros_11_HLCA_137,0.7659390028018533,0.8084048980964578,0.8475323289973783,0.6979814327864403,0.7661295861840498,0.7661295861840498,0.7661295861840498
spapros_7_HLCA_137,0.7840380881612583,0.8239449447618885,0.8462661778821037,0.6940121970791207,0.8677676076130185,0.8677676076130185,0.8677676076130185
spapros_1_HLCA_138,0.060366871889552656,0.16120935111800355,0.7459809009992278,0.452025608786525,0.021830549504774897,0.021830549504774897,0.021830549504774897
spapros_0_HLCA_138,0.18268294778999394,0.23044744114803634,0.8029457843650801,0.6,0.014651247776246216,0.014651247776246216,0.014651247776246216
spapros_2_HLCA_138,0.46896616306624805,0.4867299222781428,0.8240459364662955,0.6613277286026447,0.033011288625628424,0.033011288625628424,0.033011288625628424
spapros_3_HLCA_138,0.5125880282958748,0.5983736346822448,0.8252975898362613,0.6796137180104443,0.06051776368104565,0.06051776368104565,0.06051776368104565
spapros_4_HLCA_138,0.5823891930879522,0.7207063513854696,0.8433958264840706,0.6841844129229786,0.169238998785247,0.169238998785247,0.169238998785247
spapros_5_HLCA_138,0.6607377004493582,0.7663258492301885,0.8451629296178634,0.6903360369369039,0.3272445012829848,0.3272445012829848,0.3272445012829848
spapros_6_HLCA_138,0.7027751111470333,0.7963667230671202,0.8473617286461705,0.6989831240818246,0.5582340846496469,0.5582340846496469,0.5582340846496469
spapros_10_HLCA_138,0.7457259503386614,0.8135495033675688,0.8483891847120228,0.6946129155710287,0.7032172466728086,0.7032172466728086,0.7032172466728086
spapros_11_HLCA_138,0.762271966235623,0.8182212677471323,0.8437981731354481,0.6946124217621572,0.8123804759961802,0.8123804759961802,0.8123804759961802
spapros_7_HLCA_138,0.7750629881968973,0.8254483476856302,0.8429707063552083,0.7,0.9033761998734259,0.9033761998734259,0.9033761998734259
spapros_1_HLCA_139,0.04608567759371991,0.10721034164977113,0.6203108182422306,0.23153216747864427,0.010602952459202255,0.010602952459202255,0.010602952459202255
spapros_0_HLCA_139,0.20660349889459603,0.2740184548599074,0.6961237678267784,0.29656989577261145,0.013651061264532745,0.013651061264532745,0.013651061264532745
spapros_2_HLCA_139,0.3840881166869808,0.4082560280192583,0.7655333089893521,0.49133333333333323,0.02457113642290828,0.02457113642290828,0.02457113642290828
spapros_3_HLCA_139,0.48726672561921175,0.5339221919166655,0.7936157014055243,0.5343837203560372,0.045131526241238,0.045131526241238,0.045131526241238
spapros_4_HLCA_139,0.57616433667475,0.6798676127784348,0.8253395610583636,0.6785185054874514,0.13262868188319574,0.13262868188319574,0.13262868188319574
spapros_5_HLCA_139,0.6546835074758119,0.7585980895603601,0.8383698959402107,0.7015023826278043,0.2726632523392297,0.2726632523392297,0.2726632523392297
spapros_6_HLCA_139,0.7282214074050698,0.7905839797987471,0.8393181644193486,0.6969955433749371,0.4887313573252459,0.4887313573252459,0.4887313573252459
spapros_10_HLCA_139,0.7602098044262852,0.8061857437152561,0.8442707830036769,0.6982912978531662,0.6298716785991765,0.6298716785991765,0.6298716785991765
spapros_11_HLCA_139,0.7840575808014131,0.8203379238638124,0.8424191608188802,0.6995835956692964,0.7375349738071061,0.7375349738071061,0.7375349738071061
spapros_7_HLCA_139,0.7946222509399462,0.8303599782192814,0.8407249097255267,0.6984940063948251,0.8190779445841484,0.8190779445841484,0.8190779445841484
spapros_1_HLCA_140,0.048981187314075664,0.16389921308246594,0.5619670084833944,0.1,0.009267714890117,0.009267714890117,0.009267714890117
spapros_0_HLCA_140,0.1631836506617988,0.1904029980733679,0.7095542210256592,0.29727042218576355,0.00988638841999377,0.00988638841999377,0.00988638841999377
spapros_2_HLCA_140,0.22157044516663385,0.2673048801202539,0.7594481115568514,0.5163333333333333,0.018025990858132813,0.018025990858132813,0.018025990858132813
spapros_3_HLCA_140,0.3384869195981696,0.4479514286024292,0.7984275362273419,0.6292597311210699,0.03841886865059421,0.03841886865059421,0.03841886865059421
spapros_4_HLCA_140,0.5610525248411055,0.656866913419976,0.8191844697044243,0.6677832919768409,0.11376729741963845,0.11376729741963845,0.11376729741963845
spapros_5_HLCA_140,0.6450455190773418,0.7455363791291502,0.828152960137488,0.6816946285940031,0.25283072402086604,0.25283072402086604,0.25283072402086604
spapros_6_HLCA_140,0.7298917845874896,0.7853440280931018,0.8370663540336185,0.6823228584126515,0.46584210500637013,0.46584210500637013,0.46584210500637013
spapros_10_HLCA_140,0.7617171338150446,0.8012753286077953,0.8387441648828956,0.6949094477982299,0.6195707498502808,0.6195707498502808,0.6195707498502808
spapros_11_HLCA_140,0.7581772854022637,0.8187179357362704,0.8428405712175591,0.7,0.7257480336255786,0.7257480336255786,0.7257480336255786
spapros_7_HLCA_140,0.7838592073567838,0.830700360925562,0.8419655826263689,0.7,0.8207943439315551,0.8207943439315551,0.8207943439315551
spapros_1_HLCA_141,0.03304277744917486,0.10894640872680297,0.6280384858414066,0.17930952380952364,0.007589263328066724,0.007589263328066724,0.007589263328066724
spapros_0_HLCA_141,0.13733569756123162,0.19010930296184964,0.7057458396504475,0.2812803986116458,0.009602506584197638,0.009602506584197638,0.009602506584197638
spapros_2_HLCA_141,0.31673538900630915,0.39597061658066257,0.7857616732147056,0.5764523289260899,0.02429783709506161,0.02429783709506161,0.02429783709506161
spapros_3_HLCA_141,0.47039885812321625,0.5150219484875997,0.8036806619413179,0.6270077651445013,0.041204482596979834,0.041204482596979834,0.041204482596979834
spapros_4_HLCA_141,0.5874909551913037,0.6631994783114026,0.8221052842210218,0.6540635532017337,0.111984941355256,0.111984941355256,0.111984941355256
spapros_5_HLCA_141,0.6490874249858368,0.7410355592222618,0.8294145908506211,0.6730470476402114,0.24151761502311395,0.24151761502311395,0.24151761502311395
spapros_6_HLCA_141,0.7099245342864084,0.7928996468727278,0.8338096651177406,0.676826506425688,0.45707512766467046,0.45707512766467046,0.45707512766467046
spapros_10_HLCA_141,0.7641763382795824,0.8152718398989076,0.8390348062857207,0.687089046084713,0.6075073509398841,0.6075073509398841,0.6075073509398841
spapros_11_HLCA_141,0.758043899424417,0.829145817959095,0.8422507269801836,0.696399762971742,0.7220849253621852,0.7220849253621852,0.7220849253621852
spapros_7_HLCA_141,0.7925436227315976,0.8266362145059883,0.8452842113363813,0.6970017159858279,0.8039312381212016,0.8039312381212016,0.8039312381212016
spapros_1_HLCA_142,0.05611018883932334,0.1649979518779744,0.7128063206965662,0.39680068881698805,0.014885020627485914,0.014885020627485914,0.014885020627485914
spapros_0_HLCA_142,0.21238929485429942,0.291598968601378,0.7694309017174434,0.4591981124882093,0.01766671658810318,0.01766671658810318,0.01766671658810318
spapros_2_HLCA_142,0.49487513534931693,0.5704070859321757,0.812674365752275,0.6205122773230625,0.04703949765477233,0.04703949765477233,0.04703949765477233
spapros_3_HLCA_142,0.5469154002688501,0.6429986207294084,0.8245516795236403,0.6726769872720764,0.07742923862399895,0.07742923862399895,0.07742923862399895
spapros_4_HLCA_142,0.6104130391782853,0.7222260602048262,0.8331982310297661,0.6934169104847971,0.16342623794219252,0.16342623794219252,0.16342623794219252
spapros_5_HLCA_142,0.6419762616416979,0.7639510349637914,0.84606475103972,0.6924265767934523,0.3256834397060728,0.3256834397060728,0.3256834397060728
spapros_6_HLCA_142,0.7449167943927889,0.8018977993973984,0.8437939811626025,0.6964091453402963,0.5558574639378612,0.5558574639378612,0.5558574639378612
spapros_10_HLCA_142,0.7483879547653414,0.809701907985642,0.8431788225972534,0.6981913015567327,0.7018792103650806,0.7018792103650806,0.7018792103650806
spapros_11_HLCA_142,0.7586086637843773,0.8218303347169492,0.841075587481592,0.6931201313531601,0.80630356127862,0.80630356127862,0.80630356127862
spapros_7_HLCA_142,0.7905524780213874,0.8276723221929114,0.8437292121179816,0.6935206103477652,0.9003949110279236,0.9003949110279236,0.9003949110279236
pseudo_9_HLCA_132,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
pseudo_9_HLCA_133,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
pseudo_9_HLCA_134,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
pseudo_9_HLCA_135,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
pseudo_9_HLCA_136,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
pseudo_9_HLCA_137,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
pseudo_9_HLCA_138,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
pseudo_9_HLCA_139,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
pseudo_9_HLCA_140,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
pseudo_9_HLCA_141,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
pseudo_9_HLCA_142,0.7880460413817447,0.8244546525911784,0.8491424940934443,0.6982885819043742,1.0,1.0,1.0
