,forest_clfs accuracy,forest_clfs perct acc > 0.8,cluster_similarity nmi_5_20,cluster_similarity nmi_21_60
spapros_0_HLCA_88,0.8393672715477387,0.692596737128997,0.6239599878722104,0.6316344841397082
spapros_0_HLCA_89,0.8295222529764175,0.6598207114917852,0.5125941333695289,0.5886370646202651
spapros_0_HLCA_90,0.829849946967532,0.6199030706918576,0.10149303178648103,0.4786859005729741
spapros_0_HLCA_91,0.8413397671607971,0.7009925685724651,0.6707847552512187,0.6399931726962838
spapros_0_HLCA_92,0.8525203462286064,0.7475852630553724,0.7178597068728525,0.6581676393936624
spapros_0_HLCA_93,0.8286066986639165,0.6148089964962736,0.03775049997075954,0.36728051596043965
spapros_0_HLCA_94,0.8349083512541049,0.6794842680404984,0.3500459942653741,0.5464243809941924
spapros_0_HLCA_95,0.8560788217932127,0.7505779152527908,0.5822446419968887,0.6161678662402226
spapros_0_HLCA_96,0.840542311892675,0.6865304509453302,0.048684954194943515,0.44842281731576417
spapros_0_HLCA_97,0.8397844397059878,0.7035918114353312,0.40765999293349786,0.5871131140609422
spapros_0_HLCA_98,0.8512362572094497,0.7440374627078632,0.026364263110546203,0.4554540615129823
spapros_0_HLCA_99,0.8398989201191395,0.6908737350839148,0.48573442815479284,0.61371910600396
spapros_0_HLCA_100,0.84610832450178,0.7003298590183771,0.5715884690864386,0.6101409896985815
spapros_0_HLCA_101,0.8472911357786977,0.7219411757797567,0.18583105988343593,0.6085409047477682
spapros_0_HLCA_102,0.8336250106555658,0.6516141473048507,0.04136758867413486,0.4181354115612404
spapros_0_HLCA_103,0.8452295424320098,0.7251221801365333,0.15621537688247528,0.5131075500200722
spapros_0_HLCA_104,0.8490250236729392,0.7397481531836565,0.3394946711807511,0.6086798547212304
spapros_0_HLCA_105,0.8478470374077346,0.711076977168487,0.02525706226572766,0.5730854713805293
spapros_0_HLCA_106,0.8431454960964632,0.7004908810351956,0.13175244557413449,0.4966485120258792
spapros_0_HLCA_107,0.8409196463271983,0.6915557260822284,0.18645512895955602,0.5283989314989095
spapros_0_HLCA_108,0.850700374659477,0.7158932418212892,0.3539749364147187,0.5941767778482987
spapros_0_HLCA_109,0.8414136173581339,0.732757673506747,0.13344685178281215,0.5821397699880533
spapros_0_HLCA_110,0.8368380466792782,0.6894208737399501,0.05466793234677552,0.4540000257879949
spapros_0_HLCA_111,0.845792853222515,0.7116080081966379,0.056955666877334075,0.5902830097960455
spapros_0_HLCA_112,0.8455484348268405,0.701870917110813,0.06560627148452067,0.5041102024757513
spapros_0_HLCA_113,0.8508407890235182,0.7441897881811715,0.1860990544762708,0.5212616566739122
spapros_0_HLCA_114,0.8415752697617304,0.673581512015286,0.23228107716116886,0.5531677560036096
spapros_0_HLCA_115,0.8555000055387494,0.777150639553418,0.4148437372704581,0.636247411356176
spapros_0_HLCA_116,0.8402508017046556,0.7017899644134555,0.3536812179228826,0.5548709267853871
spapros_0_HLCA_117,0.8458743741914794,0.7339562674066876,0.31392885891433586,0.5608525481271283
spapros_0_HLCA_118,0.8427654688684884,0.6944539748040511,0.14563060124405858,0.557725163719453
spapros_0_HLCA_119,0.8479106082880191,0.7043450201992125,0.04684952377205892,0.4721100548454141
spapros_0_HLCA_120,0.8423582421242677,0.7004801748516122,0.030354856241471443,0.4535109279460091
spapros_0_HLCA_121,0.8530823085978079,0.7353088114763517,0.10411175489575218,0.5416154726682956
spapros_0_HLCA_122,0.8511591635456355,0.7288182313028143,0.2264679327970574,0.5573290895344455
spapros_0_HLCA_123,0.8452345512438689,0.6981605157813298,0.08234602074866071,0.5215096741080438
spapros_0_HLCA_124,0.8536892762639775,0.7185550450600948,0.567418923188182,0.6052548836081008
spapros_0_HLCA_125,0.8485467785449561,0.7262373739445949,0.0401875134446546,0.334593958493397
spapros_0_HLCA_126,0.8466900263712613,0.7210966941794263,0.517454472445187,0.6098670314769652
spapros_0_HLCA_127,0.8527978502696907,0.7575120628259191,0.6777254419054624,0.6319466958425585
spapros_0_HLCA_128,0.8561004370311652,0.7478960957772792,0.6042169425843167,0.6216149232685865
spapros_0_HLCA_129,0.8595849758645973,0.8042349709140624,0.3261773644171787,0.6000032196622224
spapros_0_HLCA_130,0.8491735546664086,0.7087424893128719,0.12849766827362907,0.4604525756580822
spapros_0_HLCA_131,0.8507199130095651,0.735804404946191,0.29818164032021144,0.6043855016035924
